duration
0.009709881000162568
0.005861577003088314
0.009916143997543259
0.009782717999769375
0.011070909000409301
0.009487715000432217
0.008282069000415504
0.010934565001662122
0.006648742997640511
0.009687030000350205
0.03848918499716092
0.04379330099982326
0.04369776699968497
0.03738150500066695
0.04649110700120218
0.03781062300186022
0.04255949700018391
0.037061216000438435
0.038514261999807786
0.03728869599945028
0.25562252899908344
0.20910187900153687
0.2493024499999592
0.21029613399878144
0.21969572300076834
0.24779445500098518
0.265818666000996
0.23150548800185788
0.10637180200137664
0.2518877450020227
2.176403661000222
2.2546831270010443
2.041962972001784
1.9607113909987675
2.39811033800288
1.9715335210021294
2.0553880899969954
1.9675859240014688
1.9570702720011468
2.2287716930004535
16.23154746400178
15.62680304999958
17.976710281000123
18.147287295996648
19.529275050997967
13.398531523998827
17.605380731998594
16.22261420200084
16.90650326100149
19.160419553001702
